0.00000000,-1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.72163896,9.25034477,6.21453437,9.92365627,0.33726372,-0.12132520,0.17391094,-0.31098614
-0.04379209,-0.95570710,1.10940436,-0.48809469,0.09810795,0.27560224,0.92550159,-0.00350013,-0.16400746,0.34171350,0.16890108,-0.86499325,2.21224781,0.33339855,-0.11993405,0.17191634,-0.30742212,182.28150732,0.68053784,10.45286687,4.75338875,9.14732277,4.91316677,0.65053085,-0.01061413,-0.28909775,-0.47206040
-0.58110919,-1.12391820,1.11049073,-0.86133449,-0.57250794,-0.25126107,0.93213472,-0.00181475,-0.12708770,0.34222157,-0.34952931,1.48757038,-1.95121300,0.64689846,-0.01186787,-0.28381321,-0.47017533,345.38614573,1.36107567,9.88665829,10.13037421,7.98726228,10.29116583,-0.18761069,0.39254197,-0.19367657,-0.27678727
-0.83708965,-1.19446533,1.38416403,0.70072914,-0.40546651,0.94606051,0.86156283,0.39531838,0.03557300,0.32180332,3.21897504,-1.27319854,2.47369723,-0.17804909,0.38790723,-0.19471146,-0.27900031,597.23648791,2.04161351,5.87078850,9.67783531,5.03195264,7.77786275,2.50803398,2.25514912,-2.98698384,-2.14472071
-0.35025663,-1.19999937,0.90920057,0.67026107,0.08703440,-1.65722102,0.11805671,-0.90780789,-0.39111996,-0.13396128,2.61397976,-2.66452330,-2.89414596,2.47725932,2.23375309,-2.95499334,-2.12334180,742.83233679,2.72215135,12.71899637,10.79595428,9.12426567,11.62125816,3.14159993,2.96394673,-3.03928484,-2.63725082
1.19293018,-0.97464637,0.50000021,2.86083474,0.30066175,0.73317270,0.02448478,0.82044881,0.45103629,0.37470764,-5.22012505,2.57184381,4.05432340,3.13398836,2.95559478,-3.03832519,-2.63137055,1080.80894032,3.40268919,13.14375002,8.66537412,14.36661692,7.45575089,2.14318398,1.79015709,-2.77788033,-2.25259094
1.89128144,-0.55589895,1.08066501,1.04469545,0.28798845,1.10626495,0.49941888,-0.52311728,-0.69125945,0.13692406,8.01256012,-8.53268980,-7.21418560,2.15453323,1.80350313,-2.78085269,-2.25693231,1427.77102837,4.08322702,14.16486504,0.50000028,10.58865529,7.95430636,2.72276053,1.09673471,-2.05410056,-2.20174629
2.20000000,-0.03528596,1.49599152,-0.62736411,1.25997067,0.11742572,0.35032770,-0.52906043,-0.75515058,0.13042829,-9.99999951,9.99999943,9.99999787,2.71625357,1.10483233,-2.06243117,-2.20237677,1683.83874474,4.76376486,12.80636979,10.65940390,16.77867316,0.91522102,1.97748311,0.91953174,-2.36066588,3.14159985
1.90000000,0.90000005,1.10000000,-1.32974931,0.84516634,-1.76460524,0.09564744,0.02966727,-0.83819214,0.45385976,8.52817524,-0.91518042,-1.78048933,1.98594698,0.92165264,-2.35724795,3.08037595,2064.92787725,5.44430270,15.50359894,4.04828739,24.16494325,3.35156517,0.98542808,0.51850048,-0.67361890,-0.57913077
1.57266864,1.02266967,0.78862498,-2.05022529,0.43120172,-1.40578550,0.02027641,0.17215190,-0.24218520,0.91099205,6.56970223,1.36209840,-0.40575695,1.09829019,0.56397914,-0.86353879,-0.16631999,2224.77051084,5.63192754,15.12484102,9.50158943,15.02180716,19.14412863,0.80543545,0.86814699,-0.59803912,-0.92104873
