0.00000000,-1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,11.43864704,8.48235235,8.65595337,17.21880752,1.20497810,0.98889030,-0.85793901,-1.35856560
0.23650991,-0.85879517,1.09241725,1.43201315,1.35276156,0.18646344,0.88428965,-0.23348444,-0.27175686,0.30043041,-1.37983827,-1.41236961,4.49325557,1.17482675,0.96415063,-0.83647337,-1.32457107,184.42433303,0.32117725,18.33993107,3.83700073,8.64299564,0.49999999,1.20249369,-0.48487891,-1.21661994,-1.11364109
0.82568212,-0.28345604,1.09276632,2.32612396,2.06069111,-0.18796023,0.88582496,-0.07218601,-0.28442460,0.36076902,3.22276893,-0.38056965,-3.74566074,1.20179994,-0.44860823,-1.20710660,-1.11891986,321.25562441,0.64235450,7.59914118,7.29433701,8.99624532,13.62843699,0.64407999,0.96659455,-0.56789360,-0.59117373
1.56444770,0.39668830,1.06094213,2.08218546,1.94763468,0.04969899,0.82611820,0.13675740,-0.40707373,0.36728841,-2.29706873,-2.85042948,1.78373299,0.65803681,0.93116084,-0.58388608,-0.60437670,442.53417281,0.96353175,11.90441020,12.07367534,10.92515253,8.55583214,0.88064500,0.75050988,-0.76897307,-0.78947905
1.89999998,0.89999999,1.10000001,-0.22357168,1.14192368,0.01140751,0.74562275,0.09604168,-0.63669786,0.17657994,-0.31924504,0.81769329,-2.36075794,0.87507241,0.75503473,-0.76434075,-0.78484652,596.71512746,1.28470900,10.02783280,10.78966648,10.59217880,12.89759457,0.46002254,0.60346456,-0.52387871,-0.70097775
1.31090117,1.13455411,1.08627906,-3.02517601,0.31541068,0.10725139,0.89921385,0.07417855,-0.43183817,-0.03413388,-1.34223190,1.57292681,0.29811777,0.46814871,0.60643259,-0.52858716,-0.70261975,767.41464094,1.62920391,8.91185108,8.18170668,7.75111517,7.56883588,0.54419992,0.57169350,-0.70505014,-0.46318976
0.10160765,1.20000001,1.09542030,-3.73046833,0.08247105,0.00576428,0.97876784,0.01712677,-0.20519990,-0.03679246,0.54494924,1.02001019,-0.15331394,0.54271064,0.57237377,-0.70159447,-0.46787807,858.26694323,1.97369881,8.58175023,7.90657217,7.88826641,8.92108165,0.67077713,0.73651298,-0.69456518,-0.72846418
-1.09187722,1.16503760,1.08965043,-3.06169361,-0.34179986,-0.08923307,0.98752990,0.10140967,-0.12701413,-0.01116294,0.42728337,0.14895710,0.22920789,0.66826996,0.73329897,-0.69470290,-0.72336192,954.02628910,2.31819372,10.38416673,9.79813498,9.96296503,10.22572535,0.80283840,0.82596958,-0.84327832,-0.75850313
-1.89999998,0.89999999,1.10000001,-1.53831568,-1.23076602,0.08273125,0.98338518,0.15797833,-0.09264157,0.03424929,0.23583134,0.24587879,0.12504602,0.80020360,0.82415513,-0.84036944,-0.75781498,1094.46322866,2.66268862,10.46413533,9.97559948,10.36112268,10.94486421,0.77542375,0.84232394,-0.80982065,-0.77663095
-2.11396723,0.37083301,1.14701425,0.23015001,-1.97069791,0.21714201,0.98677451,0.12176723,-0.07377971,0.08809706,-0.61973398,0.11715411,0.51920635,0.77603691,0.84187447,-0.81057674,-0.77616552,1235.01713266,2.98494589,9.24305617,8.87588339,8.88567385,9.21463164,0.75805437,0.81686543,-0.83056960,-0.75783424
-1.79540747,-0.27902236,1.18189389,1.71704906,-1.92336540,0.01369161,0.98425466,0.01238856,-0.08218810,0.16154561,-0.62496905,-0.02172681,0.52830410,0.75849915,0.81748408,-0.83007496,-0.75828780,1340.74347880,3.30720315,8.98204239,8.43072284,8.52519426,9.00499562,0.73299708,0.76569838,-0.77204429,-0.71576957
-1.05880274,-0.78808951,1.15086928,2.75509783,-1.11026456,-0.19903860,0.95791708,-0.09778383,-0.12919073,0.24062801,-0.75699046,-0.32048477,0.58417994,0.73362826,0.76697977,-0.77348014,-0.71682173,1439.20063537,3.62946042,10.06495717,9.55467570,9.13733251,9.79100107,0.65977652,0.71850088,-0.72136105,-0.71374879
-0.10000001,-0.89999999,1.10000001,3.04923691,0.47472149,-0.12305487,0.91701706,-0.15027572,-0.20017125,0.31334441,0.04561836,-0.51637140,0.44313211,0.66160390,0.71970061,-0.72265076,-0.71382492,1559.06433603,3.95171769,10.05766432,9.78095474,9.32379906,9.69289345,0.66903225,0.75886854,-0.77074841,-0.65883252
0.63621750,-0.62848140,1.08073794,2.84336795,1.66382737,-0.01430687,0.89252833,-0.09419437,-0.24493037,0.36917031,0.62550689,-0.74441859,0.16596458,0.66861409,0.75666416,-0.76804159,-0.66192717,1652.79581434,4.19987550,9.01903503,8.26641649,8.52733764,9.12655688,0.69997250,0.68101209,-0.66667232,-0.66487201
1.29159422,-0.12915606,1.07439960,2.37997628,2.26557152,-0.02003110,0.85420443,-0.00626105,-0.32099449,0.41111591,0.26078161,-0.96603654,0.18305818,0.69820775,0.68526941,-0.67237677,-0.66470611,1728.65423718,4.44803331,9.66918558,8.54471856,8.74118613,9.60828403,0.63573311,0.81990331,-0.72823822,-0.50331491
1.77879073,0.44597583,1.08157256,1.43671558,2.23265464,0.03046545,0.78114400,0.07386386,-0.49043851,0.38154884,-0.62744612,-2.54160379,-0.61411149,0.63924895,0.81232645,-0.72509482,-0.51239760,1811.84470933,4.69619113,10.99874398,11.91510618,11.89749360,10.37766778,0.84566293,0.69144889,-0.67245825,-0.80920615
1.89999998,0.89999999,1.10000001,-0.54900634,1.36110408,0.01213720,0.74585757,0.12635910,-0.62710806,0.19025280,-1.09056248,0.55395228,-1.57273474,0.83404702,0.69825214,-0.67542073,-0.79250273,1938.94639629,4.94434894,10.81024966,10.56674976,10.61058569,11.26710679,0.58482539,0.58818249,-0.63320929,-0.67093953
1.19331317,1.18123332,1.07564212,-3.18073166,0.31040585,0.07310411,0.91242027,0.08948292,-0.39980614,-0.03797302,-0.63687663,1.98907037,-0.46500600,0.58914607,0.59009150,-0.63394191,-0.67304745,2105.74869449,5.30072607,8.52359965,7.66188505,7.69111585,8.71036882,0.45609163,0.58994378,-0.64642266,-0.51995928
