-0.00000000,-1.00000000,1.00000000,-0.00000000,-0.00000000,-0.00000000,1.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,7.80457309,7.44188732,7.97258238,8.09394476,0.23479831,0.71101938,-0.14911952,-0.77068622
0.24080942,-0.83449698,0.98260906,0.90548754,0.65807323,-0.09313880,0.99861634,-0.03702643,0.03612697,-0.00944922,-0.10910805,0.31455689,-0.10023133,0.03218133,0.12306667,-0.01980159,-0.12607716,123.65649456,0.52926064,7.46486365,7.45303760,7.44052031,7.45315579,-0.00636306,0.01129491,0.00480082,-0.00351215
0.88741275,-0.36022151,0.93641474,1.52439613,1.11111795,-0.04485030,0.99636164,-0.04502891,0.06802501,-0.02466751,0.06764033,-0.29637847,0.11792136,-0.06652504,-0.11775829,0.03191676,0.10036743,245.91671302,1.05852127,7.97455342,7.64527156,7.51484150,7.83931942,-0.07824748,-0.14297867,0.03721879,0.12075182
1.67761995,0.29711357,0.95168800,1.18277605,1.30090899,0.07232119,0.99503777,-0.00140753,-0.08757926,0.04719876,0.22543859,-0.55761893,0.10171010,-0.04902577,-0.04164537,0.07386736,0.09948727,370.80023496,1.58778191,7.49044645,7.75242714,7.74312923,7.47831888,-0.04341005,-0.02213196,0.08096165,0.09543114
1.90000000,0.90000000,0.97768978,-0.46557227,0.85481175,0.01638950,0.98754636,0.05942013,-0.14523900,0.01127228,0.09332782,0.01304550,0.02754698,-0.03702161,-0.20321379,0.08968173,0.03307776,499.24120075,2.11704254,7.82193118,8.07820331,8.08772831,7.84712446,-0.03577293,-0.23814964,0.09138469,0.02102038
1.21169611,1.16030752,0.95840226,-2.04604496,0.21441596,-0.09336715,0.97211834,0.02911400,-0.11073003,0.20463912,0.06247550,0.38452130,1.29285907,-0.04296709,0.00894761,0.05416083,-0.07572036,623.65648582,2.63810298,7.46940856,7.62158719,7.51012230,7.35779415,-0.04437933,0.05747618,0.04684021,-0.09479244
-0.03555269,1.20000000,0.91752433,-2.50789677,-0.01833535,-0.00727370,0.83971490,0.01376117,0.00624679,0.54281718,0.24901114,0.22885154,1.30959799,0.03524623,0.00483788,-0.03020430,0.03794949,745.12517833,3.15916341,7.97078821,7.66140597,7.58080362,7.89297322,0.05091208,-0.00538390,-0.04538688,0.06401843
-1.21062655,1.16128869,0.96065862,-1.89674953,-0.18623967,0.14954371,0.66110177,0.08972706,0.01652294,0.74472847,0.21800918,-0.35898677,0.89842628,0.01962510,0.01092392,-0.06350165,0.03214563,869.92289388,3.68022385,7.73961308,7.62877927,7.65641335,7.76665874,0.01351227,0.01410432,-0.06710942,0.02594691
-1.90000000,0.90000000,1.04906599,-0.63210656,-0.87385302,0.17123507,0.46949688,0.18344038,-0.02078255,0.86341785,0.19281658,-0.05353852,0.75553485,0.16339219,0.03838117,-0.11350180,-0.04617713,996.08371523,4.20128429,7.80303857,7.99498241,7.92347065,7.72571683,0.19287040,0.04316770,-0.12264174,-0.06038823
-1.90840396,0.44256398,1.10281211,0.56791986,-1.34101492,0.06759263,0.35876425,0.15184637,0.00211071,0.92099209,0.08575151,0.38549962,0.46709289,0.04012733,0.00899728,-0.02560096,-0.01251990,1091.33240097,4.60778884,7.44305113,7.44305082,7.44305081,7.44305112,-0.00000003,0.00000011,-0.00000003,0.00000005
-1.48209820,-0.15234044,1.10569724,1.44437594,-1.51590986,-0.02795307,0.28782376,0.07384508,0.04216362,0.95390074,0.19693108,0.55347748,0.09916665,0.00157743,0.05053309,0.07007216,-0.02936052,1181.93887705,5.01429340,7.47941629,7.60208481,7.49369158,7.36953484,0.00154661,0.06381712,0.08891835,-0.03699725
-0.80871461,-0.69680241,1.09830299,1.80260643,-1.01182793,0.00175089,0.33340704,-0.01359378,0.12544683,0.93430084,0.22487177,0.27363093,-0.55558845,-0.02696648,0.02227134,0.04478023,-0.01382545,1276.12837933,5.42079796,7.79974330,7.49433901,7.66715333,7.97476144,-0.03451906,0.01141567,0.03330011,-0.00777333
-0.03885284,-0.90000000,1.10000000,1.96041770,0.01659063,-0.00294488,0.40444594,-0.03226011,0.12696905,0.90513072,-0.24880043,-0.00714005,0.11358776,-0.11650569,0.04797172,-0.03958061,-0.08030872,1372.33735395,5.82730252,7.49074384,7.56090678,7.80395973,7.73580265,-0.13830587,0.05753292,-0.05901283,-0.09945345
0.77274923,-0.70409934,1.09877284,1.78334738,0.83004452,0.00439839,0.28752333,-0.06169450,0.06829275,0.95334161,-0.26998953,0.08912047,0.21657843,0.02783670,0.09250214,0.11845464,0.03733779,1471.17891885,6.25265457,7.67301257,7.69545315,7.51833739,7.49479514,0.06930206,0.10135542,0.16278069,0.07146710
1.44593648,-0.23578853,1.10327033,1.38503025,1.34077927,0.01976105,0.49619558,-0.07976781,0.01711664,0.86436917,-0.24907922,-0.18855753,-1.97616767,-0.00768869,-0.06182386,0.05118338,0.08000443,1568.88698960,6.67800662,7.55587830,7.37294833,7.56519249,7.74641363,-0.02662502,-0.10266128,0.02359511,0.08244848
1.90579247,0.36624090,1.11189399,0.62422694,1.40886821,-0.01024487,0.78877940,-0.05799002,-0.11395732,0.60123036,-0.15725746,-0.38992727,-1.60726653,-0.10760512,0.08125999,-0.01237963,-0.06350002,1665.63437143,7.10335868,7.73973859,7.68827142,7.29793051,7.35263848,-0.12807866,0.12701402,-0.02164529,-0.10007391
1.90000000,0.90000000,1.08812921,-0.64890188,0.96693834,-0.07001118,0.90588200,0.02533855,-0.15973993,0.39143187,0.09723968,-0.02966292,-0.90077288,-0.02535125,-0.04112439,0.01424373,0.03111968,1767.63298795,7.52871073,7.71500917,8.04246151,8.19389186,7.89475827,0.00022498,-0.08287727,0.02316030,0.06369049
1.16513124,1.16137758,1.05057185,-1.98531906,0.14839354,-0.06834326,0.98524741,0.01503265,-0.09311974,0.14279451,-0.17110880,0.35701441,-1.17745488,0.02061629,0.00244784,0.01296766,0.02079375,1897.94947907,8.06663788,7.64923369,7.58073583,7.55222080,7.62000348,0.02454065,0.01852435,0.01105631,0.01273818
-0.07845808,1.20000000,1.02619632,-2.47407687,0.03671472,-0.01519386,0.97634379,-0.00003450,0.00466583,-0.21617360,-0.13672686,0.43099639,-1.21656777,-0.00173649,-0.03045336,-0.03634656,-0.00715163,2021.04389056,8.60456502,7.46572882,7.54474308,7.58652165,7.50891403,-0.00670818,-0.03969976,-0.04533611,-0.01094036
-1.29050969,1.17007282,1.03445305,-1.84258078,-0.22002241,0.03718508,0.91108759,-0.01103425,0.12602697,-0.39231982,-0.14340822,0.27191061,-0.21144547,-0.00876763,-0.06909858,-0.03714203,0.04285518,2145.26282225,9.14249217,7.78723153,7.62142986,7.55153475,7.71634110,-0.00916951,-0.07469249,-0.03560968,0.05304325
